user,date,transaction_type,amount
8383efd3-672c-4a3d-9303-cd96d2ba67e0,2020-03-06,DEBIT,2507
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-03,DEBIT,55361
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-10-24,CREDIT,82171
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-25,CREDIT,11720
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-25,DEBIT,59758
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-05-02,CREDIT,75091
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-03-08,DEBIT,77049
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-10-20,DEBIT,8739
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-25,CREDIT,36930
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-24,DEBIT,39011
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-04-05,DEBIT,67248
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-06,CREDIT,73461
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-10-21,DEBIT,1730
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-11-06,DEBIT,12889
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-06-13,DEBIT,56225
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-01,CREDIT,88566
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-22,DEBIT,7542
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-07-25,DEBIT,55357
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-11-10,DEBIT,96373
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-07-05,CREDIT,91463
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-07-10,DEBIT,10202
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-10-09,CREDIT,98342
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-01-04,CREDIT,60527
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-10-02,CREDIT,92140
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-23,DEBIT,70344
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-05-13,DEBIT,53216
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-07-28,CREDIT,6466
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-02-25,DEBIT,37149
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-06-29,CREDIT,31998
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-06-03,DEBIT,36934
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-04-01,CREDIT,94911
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-09-16,DEBIT,90707
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-02-22,CREDIT,5545
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-01-02,CREDIT,15786
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-29,DEBIT,83036
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-04-14,DEBIT,59101
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-08-03,DEBIT,6784
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-01-26,CREDIT,32669
91de6dc1-70f4-4573-9ab8-255280f8c746,2020-07-15,DEBIT,33370
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-01-07,CREDIT,47668
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-11-27,CREDIT,72173
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-01-29,DEBIT,18949
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-12-12,CREDIT,42217
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-06-16,DEBIT,79036
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-11-24,DEBIT,70021
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-02-24,CREDIT,24480
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-08-01,CREDIT,38913
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-04-10,DEBIT,51688
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-06-25,CREDIT,71133
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-03-30,CREDIT,93238
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-06-09,DEBIT,92582
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-06-25,CREDIT,98741
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-07-02,CREDIT,28808
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-09-26,CREDIT,66408
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-07-24,DEBIT,77932
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-03-15,CREDIT,20274
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-09-24,CREDIT,70601
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-06-03,CREDIT,59326
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-11-19,DEBIT,72685
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-11-28,DEBIT,40101
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-09-28,DEBIT,32661
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-02-14,DEBIT,91614
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-07-04,DEBIT,66367
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-02-03,DEBIT,94882
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-11-16,DEBIT,60059
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-12-24,DEBIT,80442
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-12-04,DEBIT,13686
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-07-08,DEBIT,34582
b495bf1b-0409-4d6e-a6b3-0961b5db1feb,2020-08-08,CREDIT,18370
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-05-05,CREDIT,66913
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-06-12,CREDIT,34422
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-10-24,CREDIT,30130
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-10-09,DEBIT,5650
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-04-06,DEBIT,42088
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-02-05,CREDIT,17408
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-10-19,DEBIT,28799
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-08-06,CREDIT,58503
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-11-19,CREDIT,35792
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-08-16,DEBIT,38372
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-12-07,DEBIT,15647
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-06-25,CREDIT,32838
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-04-10,CREDIT,66159
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-02-20,CREDIT,64281
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-08-29,CREDIT,26424
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-08-01,CREDIT,72240
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-12-12,CREDIT,68643
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-05-03,DEBIT,51896
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-07-11,CREDIT,29004
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-10-02,DEBIT,34579
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-12-12,DEBIT,39707
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-10-30,DEBIT,52343
9fea5989-8df9-43f8-a0b3-2d302cc430df,2020-09-28,CREDIT,17178
31055f47-538e-4370-8413-3d31827ae438,2020-02-29,CREDIT,24029
31055f47-538e-4370-8413-3d31827ae438,2020-05-05,CREDIT,1923
31055f47-538e-4370-8413-3d31827ae438,2020-08-04,CREDIT,41026
31055f47-538e-4370-8413-3d31827ae438,2020-03-31,CREDIT,83196
31055f47-538e-4370-8413-3d31827ae438,2020-09-12,DEBIT,29485
31055f47-538e-4370-8413-3d31827ae438,2020-11-10,CREDIT,97064
31055f47-538e-4370-8413-3d31827ae438,2020-11-10,CREDIT,7580
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-11-11,CREDIT,15170
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-03-22,CREDIT,10481
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-08-31,DEBIT,65227
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-01-14,CREDIT,35366
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-09-09,CREDIT,89839
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-03-04,CREDIT,99923
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-04-17,CREDIT,81416
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-09-20,DEBIT,72869
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-04-19,DEBIT,2980
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-11-29,DEBIT,26985
c0d9036c-b521-4d93-a3d5-e83775706e83,2020-01-08,DEBIT,59707
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-02-11,DEBIT,29411
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-06-14,DEBIT,19063
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-03-29,CREDIT,81626
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-05-24,DEBIT,99069
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-11-04,CREDIT,30010
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-02-20,CREDIT,75331
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-08-25,CREDIT,94023
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-05-14,DEBIT,88539
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-01-30,CREDIT,13059
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-07-31,CREDIT,62775
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-12-05,CREDIT,7360
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-04-24,DEBIT,51313
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-08-13,DEBIT,58590
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-12,CREDIT,16336
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-07-29,DEBIT,7461
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-02-27,CREDIT,70082
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-10-03,DEBIT,5204
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-04-11,DEBIT,85870
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-12-17,DEBIT,88094
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-06-05,DEBIT,43636
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-07,CREDIT,1917
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-05-16,DEBIT,1528
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-08-01,DEBIT,10050
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-30,DEBIT,26961
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-03-22,DEBIT,71164
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-08-17,CREDIT,94320
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-12-25,DEBIT,12587
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-12-31,DEBIT,5705
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-12,CREDIT,3800
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-25,CREDIT,22262
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-05-10,CREDIT,70459
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-02-05,CREDIT,98581
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-04-06,DEBIT,76528
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-07-01,DEBIT,23720
db415993-bc91-4ed9-b73f-ed161cfeeb79,2020-09-09,DEBIT,94358
ac4b1c62-57b9-4501-b619-13771690c502,2020-11-23,DEBIT,26105
ac4b1c62-57b9-4501-b619-13771690c502,2020-03-06,CREDIT,53202
ac4b1c62-57b9-4501-b619-13771690c502,2020-07-28,CREDIT,65358
ac4b1c62-57b9-4501-b619-13771690c502,2020-08-12,CREDIT,37460
ac4b1c62-57b9-4501-b619-13771690c502,2020-05-20,DEBIT,67375
ac4b1c62-57b9-4501-b619-13771690c502,2020-12-02,DEBIT,44491
ac4b1c62-57b9-4501-b619-13771690c502,2020-06-18,CREDIT,54506
ac4b1c62-57b9-4501-b619-13771690c502,2020-09-08,CREDIT,69333
ac4b1c62-57b9-4501-b619-13771690c502,2020-09-11,CREDIT,8560
ac4b1c62-57b9-4501-b619-13771690c502,2020-01-04,DEBIT,82666
ac4b1c62-57b9-4501-b619-13771690c502,2020-10-01,DEBIT,4929
ac4b1c62-57b9-4501-b619-13771690c502,2020-11-19,CREDIT,175
ac4b1c62-57b9-4501-b619-13771690c502,2020-01-15,DEBIT,97922
ac4b1c62-57b9-4501-b619-13771690c502,2020-04-24,CREDIT,92940
ac4b1c62-57b9-4501-b619-13771690c502,2020-06-01,CREDIT,96129
ac4b1c62-57b9-4501-b619-13771690c502,2020-04-22,DEBIT,61169
ac4b1c62-57b9-4501-b619-13771690c502,2020-09-10,DEBIT,85614
ac4b1c62-57b9-4501-b619-13771690c502,2020-06-26,CREDIT,28633
ac4b1c62-57b9-4501-b619-13771690c502,2020-07-26,DEBIT,75640
ac4b1c62-57b9-4501-b619-13771690c502,2020-09-13,CREDIT,44383
ac4b1c62-57b9-4501-b619-13771690c502,2020-04-20,CREDIT,46015
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-10-04,CREDIT,87351
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-10-20,DEBIT,26224
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-04-06,CREDIT,70138
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-10-28,DEBIT,58949
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-09-23,CREDIT,29570
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-03-01,DEBIT,8732
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-11-21,CREDIT,5074
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-03-05,CREDIT,28514
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-06-30,CREDIT,10444
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-05-24,CREDIT,69387
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-10-11,CREDIT,74955
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-09-23,DEBIT,85815
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-06-12,DEBIT,3305
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-10-18,DEBIT,4337
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-02,CREDIT,6512
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-01-08,CREDIT,23279
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-12-06,CREDIT,69174
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-08-28,CREDIT,55881
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-05-21,DEBIT,61081
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-23,DEBIT,71757
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-04,CREDIT,93358
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-18,DEBIT,25202
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-04-24,CREDIT,92382
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-12-06,DEBIT,42624
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-06-23,DEBIT,9169
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-12-30,CREDIT,71606
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-06-14,DEBIT,89678
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-05-04,CREDIT,59730
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-24,CREDIT,63861
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-03-16,CREDIT,51409
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-02,CREDIT,18559
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-04-19,DEBIT,60795
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-09-14,CREDIT,85634
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-11-09,CREDIT,66912
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-01-06,CREDIT,58107
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-15,DEBIT,21356
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-07-05,DEBIT,38569
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-09-22,CREDIT,64257
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-07-29,CREDIT,93594
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-07-26,CREDIT,20934
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-01-06,CREDIT,77811
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-06-18,CREDIT,95938
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-03-08,CREDIT,18517
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-02-09,CREDIT,45123
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-08-13,DEBIT,74636
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-09-09,CREDIT,81469
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-04-17,CREDIT,3209
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-03-25,DEBIT,20137
417b1da7-8ba7-46b7-97aa-6f4e5e21e5b3,2020-11-25,DEBIT,46499
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-01-09,DEBIT,99894
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-04-01,DEBIT,58777
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-03-07,DEBIT,35842
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-03-10,DEBIT,54065
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-09-25,CREDIT,63985
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-04-12,DEBIT,94238
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-01-19,DEBIT,88051
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-03-03,DEBIT,85405
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-01-05,DEBIT,71496
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-01-26,DEBIT,81715
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-12-17,DEBIT,93076
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-04-14,DEBIT,44070
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-12-29,DEBIT,39935
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-05-24,CREDIT,35048
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-02-19,CREDIT,85278
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-07-21,CREDIT,79063
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-05-29,CREDIT,55451
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-08-19,CREDIT,29190
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-03-10,DEBIT,5299
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-11-30,DEBIT,71132
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-04-26,CREDIT,72467
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-01-31,DEBIT,12061
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-03-23,CREDIT,14478
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-08-27,CREDIT,64998
71ffc74b-ec7a-45bd-a79f-cbf68436ff4c,2020-11-02,CREDIT,43081
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-10-13,DEBIT,35585
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-29,CREDIT,97179
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-10-18,DEBIT,31206
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-20,CREDIT,35339
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-11,DEBIT,31066
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-01-06,CREDIT,66309
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-30,CREDIT,22049
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-05,DEBIT,99728
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-31,CREDIT,99536
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-08-18,CREDIT,29403
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-02,CREDIT,92607
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-02,DEBIT,55872
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-23,CREDIT,85997
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-08-28,CREDIT,34522
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-05-23,DEBIT,22044
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-01-05,CREDIT,48107
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-03,DEBIT,43392
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-10-15,CREDIT,72010
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-02-29,CREDIT,9993
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-09-18,DEBIT,73446
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-12-08,CREDIT,89028
ade869a8-1f36-48db-bec5-96d64c4dea4f,2020-04-17,CREDIT,8708
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-04-10,DEBIT,28951
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-11-21,DEBIT,11594
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-02-27,CREDIT,41150
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-01-11,CREDIT,77837
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-05-05,CREDIT,98632
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-08-28,DEBIT,13806
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-07-04,CREDIT,64646
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-02-21,CREDIT,50570
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-06-15,DEBIT,58499
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-05-26,CREDIT,212
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-01-21,DEBIT,43893
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-12-16,CREDIT,61352
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-03-30,CREDIT,40985
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-03-15,DEBIT,76492
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-06-26,DEBIT,44415
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-12-09,DEBIT,23699
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-02-02,CREDIT,30385
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-06-15,CREDIT,23675
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-02-21,CREDIT,37660
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-05-21,CREDIT,86426
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-12-03,CREDIT,84528
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-09-10,DEBIT,8926
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-08-28,DEBIT,52524
d58e2e18-5f13-4e1c-a0c8-b318225c6910,2020-06-27,DEBIT,90067
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-10-25,DEBIT,55442
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-08-01,CREDIT,86930
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-06-04,DEBIT,41606
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-26,DEBIT,72812
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-04-21,DEBIT,58981
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-11-02,CREDIT,72100
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-17,DEBIT,55410
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-12-07,CREDIT,57396
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-21,DEBIT,36801
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-08,CREDIT,9852
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-12-31,DEBIT,64606
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-03-11,DEBIT,58260
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-22,CREDIT,52169
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-01-17,DEBIT,54568
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-06-06,CREDIT,52351
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-10-08,CREDIT,36852
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-01-05,DEBIT,4160
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-01,DEBIT,49907
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-08-16,DEBIT,40727
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-10,DEBIT,76826
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-14,DEBIT,58238
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-01-06,DEBIT,32638
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-03-18,DEBIT,15846
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-04,CREDIT,35600
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-06-07,DEBIT,68111
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-14,DEBIT,30742
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-05-04,DEBIT,16238
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-10-15,DEBIT,17705
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-04-11,CREDIT,40912
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-08-13,CREDIT,97809
88409e8b-e4e2-40a8-ad69-da7f2f6a7d0c,2020-09-01,DEBIT,77272
